area,year,f1units,f1change,f1value,f1valchange,f24units,f24change,f24value,f24valchange,f5units,f5change,f5value,f5valchange
"Refugio",1988,3,0,75000,0,0,0,0,0,0,0,0,0
"Refugio",1989,0,-100,0,-100,0,0,0,0,0,0,0,0
"Refugio",1990,1,0,30000,0,0,0,0,0,0,0,0,0
"Refugio",1991,8,700,42500,41.7,0,0,0,0,0,0,0,0
"Refugio",1992,5,-37.5,62000,45.9,36,0,20800,0,0,0,0,0
"Refugio",1993,0,-100,0,-100,0,-100,0,-100,0,0,0,0
"Refugio",1994,1,0,52000,0,0,0,0,0,0,0,0,0
"Refugio",1995,1,0,49400,-5,0,0,0,0,0,0,0,0
"Refugio",1996,5,400,89800,81.8,0,0,0,0,0,0,0,0
"Refugio",1997,4,-20,112500,25.3,0,0,0,0,0,0,0,0
"Refugio",1998,7,75,48900,-56.5,4,0,22500,0,0,0,0,0
"Refugio",1999,2,-71.4,10000,-79.6,0,-100,0,-100,0,0,0,0
"Refugio",2000,1,-50,135000,1250,0,0,0,0,0,0,0,0
"Refugio",2001,4,300,113000,-16.3,0,0,0,0,0,0,0,0
"Refugio",2002,5,25,104400,-7.6,0,0,0,0,32,0,51800,0
"Refugio",2003,5,0,138900,33,0,0,0,0,0,-100,0,-100
"Refugio",2004,12,140,140900,1.4,0,0,0,0,0,0,0,0
"Refugio",2005,12,0,137900,-2.1,0,0,0,0,0,0,0,0
"Refugio",2006,7,-41.7,196300,42.3,0,0,0,0,0,0,0,0
"Refugio",2007,5,-28.6,153100,-22,0,0,0,0,0,0,0,0
"Refugio",2008,3,-40,136800,-10.6,0,0,0,0,0,0,0,0
"Refugio",2009,8,166.7,131800,-3.7,0,0,0,0,0,0,0,0
"Refugio",2010,3,-62.5,126800,-3.8,0,0,0,0,0,0,0,0
"Refugio",2011,2,-33.3,110300,-13,0,0,0,0,0,0,0,0
"Refugio",2012,10,400,113500,2.9,0,0,0,0,0,0,0,0
"Refugio",2013,3,-70,150200,32.3,0,0,0,0,0,0,0,0
"Refugio",2014,6,100,169600,12.9,0,0,0,0,16,0,40600,0
"Refugio",2015,4,-33.3,129500,-23.6,0,0,0,0,0,-100,0,-100
"Refugio",2016,7,75,109500,-15.4,0,0,0,0,0,0,0,0
"Refugio",2017,10,42.9,93800,-14.3,0,0,0,0,0,0,0,0
"Robertson",1980,9,null,27500,null,0,null,0,null,0,null,0,null
"Robertson",1981,18,100,36600,33.1,4,0,20000,0,20,0,20000,0
"Robertson",1982,15,-16.7,30900,-15.6,16,300,23100,15.5,36,80,16000,-20
"Robertson",1983,13,-13.3,33600,8.7,44,175,18300,-20.8,0,-100,0,-100
"Robertson",1984,11,-15.4,22600,-32.7,0,-100,0,-100,0,0,0,0
"Robertson",1985,27,145.5,27300,20.8,0,0,0,0,0,0,0,0
"Robertson",1986,26,-3.7,38800,42.1,0,0,0,0,0,0,0,0
"Robertson",1987,25,-3.8,31200,-19.6,0,0,0,0,0,0,0,0
"Robertson",1988,13,-48,38800,24.4,0,0,0,0,0,0,0,0
"Robertson",1989,9,-30.8,31800,-18,0,0,0,0,0,0,0,0
"Robertson",1990,10,11.1,37500,17.9,0,0,0,0,0,0,0,0
"Robertson",1991,9,-10,36200,-3.5,0,0,0,0,0,0,0,0
"Robertson",1992,8,-11.1,29000,-19.9,0,0,0,0,0,0,0,0
"Robertson",1993,3,-62.5,51600,77.9,24,0,27100,0,0,0,0,0
"Robertson",1994,3,0,30500,-40.9,4,-83.3,1500,-94.5,0,0,0,0
"Robertson",1995,4,33.3,61300,101,0,-100,0,-100,0,0,0,0
"Robertson",1996,3,-25,56300,-8.2,0,0,0,0,0,0,0,0
"Robertson",1997,9,200,62600,11.2,0,0,0,0,0,0,0,0
"Robertson",1998,6,-33.3,55500,-11.3,0,0,0,0,0,0,0,0
"Robertson",1999,13,116.7,82800,49.2,0,0,0,0,0,0,0,0
"Robertson",2000,9,-30.8,73300,-11.5,0,0,0,0,0,0,0,0
"Robertson",2001,20,122.2,80600,10,0,0,0,0,0,0,0,0
"Robertson",2002,18,-10,100300,24.4,0,0,0,0,0,0,0,0
"Robertson",2003,14,-22.2,112600,12.3,0,0,0,0,0,0,0,0
"Robertson",2004,15,7.1,113100,0.4,0,0,0,0,0,0,0,0
"Robertson",2005,4,-73.3,77000,-31.9,0,0,0,0,0,0,0,0
"Robertson",2006,23,475,117800,53,0,0,0,0,0,0,0,0
"Robertson",2007,16,-30.4,119200,1.2,0,0,0,0,0,0,0,0
"Robertson",2008,11,-31.2,119400,0.2,0,0,0,0,0,0,0,0
"Robertson",2009,8,-27.3,119200,-0.2,3,0,0,0,0,0,0,0
"Robertson",2010,6,-25,116100,-2.6,0,-100,0,0,0,0,0,0
"Robertson",2011,7,16.7,157900,36,0,0,0,0,0,0,0,0
"Robertson",2012,22,214.3,183200,16,0,0,0,0,0,0,0,0
"Robertson",2013,60,172.7,183100,-0.1,0,0,0,0,0,0,0,0
"Robertson",2014,51,-15,204700,11.8,0,0,0,0,0,0,0,0
"Robertson",2015,75,47.1,221900,8.4,12,0,68900,0,0,0,0,0
"Robertson",2016,79,5.3,224900,1.4,0,-100,0,-100,0,0,0,0
"Robertson",2017,80,1.3,224400,-0.2,0,0,0,0,0,0,0,0
"Rockwall",1980,196,null,95800,null,0,null,0,null,0,null,0,null
"Rockwall",1981,106,-45.9,70400,-26.5,0,0,0,0,0,0,0,0
"Rockwall",1982,180,69.8,82300,16.9,6,0,47000,0,72,0,31100,0
"Rockwall",1983,443,146.1,60100,-27,8,33.3,15600,-66.8,164,127.8,25900,-16.7
"Rockwall",1984,343,-22.6,77300,28.6,8,0,81000,419.2,0,-100,0,-100
"Rockwall",1985,348,1.5,77600,0.4,2,-75,11000,-86.4,17,0,48700,0
"Rockwall",1986,206,-40.8,96900,24.9,0,-100,0,-100,24,41.2,22300,-54.2
"Rockwall",1987,187,-9.2,103000,6.3,0,0,0,0,0,-100,0,-100
"Rockwall",1988,142,-24.1,107000,3.9,0,0,0,0,0,0,0,0
"Rockwall",1989,156,9.9,115000,7.5,2,0,73000,0,0,0,0,0
"Rockwall",1990,162,3.8,124300,8.1,0,-100,0,-100,0,0,0,0
"Rockwall",1991,151,-6.8,119900,-3.5,0,0,0,0,32,0,19200,0
"Rockwall",1992,167,10.6,129300,7.8,0,0,0,0,10,-68.8,19200,0
"Rockwall",1993,206,23.4,141600,9.5,0,0,0,0,0,-100,0,-100
"Rockwall",1994,251,21.8,150200,6.1,0,0,0,0,0,0,0,0
"Rockwall",1995,247,-1.6,172800,15,2,0,78800,0,0,0,0,0
"Rockwall",1996,410,66,158800,-8.1,0,-100,0,-100,10,0,70000,0
"Rockwall",1997,391,-4.6,154600,-2.6,0,0,0,0,244,2340,46600,-33.4
"Rockwall",1998,495,26.6,169200,9.4,0,0,0,0,215,-11.9,47200,1.3
"Rockwall",1999,761,53.7,165900,-2,0,0,0,0,22,-89.8,52700,11.7
"Rockwall",2000,955,25.5,194400,17.2,0,0,0,0,0,-100,0,-100
"Rockwall",2001,1267,32.7,171000,-12,0,0,0,0,0,0,0,0
"Rockwall",2002,1224,-3.4,171000,0,0,0,0,0,0,0,0,0
"Rockwall",2003,1219,-0.4,168500,-1.5,0,0,0,0,0,0,0,0
"Rockwall",2004,1598,31.1,168100,-0.2,0,0,0,0,0,0,0,0
"Rockwall",2005,1756,9.9,183400,9.1,4,0,71500,0,241,0,47900,0
"Rockwall",2006,1190,-32.2,201800,10,0,-100,0,-100,30,-87.6,83300,73.9
"Rockwall",2007,759,-36.2,240200,19,7,0,93800,0,159,430,64600,-22.4
"Rockwall",2008,589,-22.4,192800,-19.7,0,-100,0,-100,0,-100,0,-100
"Rockwall",2009,545,-7.5,166500,-13.6,16,0,67300,0,514,0,66100,0
"Rockwall",2010,489,-10.3,200800,20.6,0,-100,0,-100,124,-75.9,73900,11.8
"Rockwall",2011,411,-16,233800,16.4,0,0,0,0,0,-100,0,-100
"Rockwall",2012,675,64.2,247700,5.9,0,0,0,0,118,0,89900,0
"Rockwall",2013,741,9.8,256900,3.7,0,0,0,0,0,-100,0,-100
"Rockwall",2014,965,30.2,288800,12.4,0,0,0,0,0,0,0,0
"Rockwall",2015,1046,8.4,284600,-1.5,0,0,0,0,0,0,0,0
"Rockwall",2016,1116,6.7,317000,11.4,0,0,0,0,0,0,0,0
"Rockwall",2017,1468,31.5,293700,-7.4,2,0,88500,0,228,0,120300,0
"Runnels",1980,26,null,38300,null,2,null,25000,null,0,null,0,null
"Runnels",1981,31,19.2,34700,-9.4,0,-100,0,-100,0,0,0,0
"Runnels",1982,26,-16.1,31700,-8.6,0,0,0,0,0,0,0,0
"Runnels",1983,18,-30.8,27800,-12.3,11,0,18600,0,32,0,22900,0
"Runnels",1984,21,16.7,26300,-5.4,0,-100,0,-100,0,-100,0,-100
"Runnels",1985,7,-66.7,46700,77.6,0,0,0,0,0,0,0,0
"Runnels",1986,5,-28.6,49700,6.4,0,0,0,0,0,0,0,0
"Runnels",1987,4,-20,19900,-60,0,0,0,0,0,0,0,0
"Runnels",1988,4,0,18400,-7.5,0,0,0,0,0,0,0,0
"Runnels",1989,0,-100,0,-100,0,0,0,0,0,0,0,0
"Runnels",1990,3,0,23300,0,0,0,0,0,0,0,0,0
"Runnels",1991,4,33.3,6400,-72.5,0,0,0,0,0,0,0,0
"Runnels",1992,4,0,25600,300,0,0,0,0,0,0,0,0
"Runnels",1993,4,0,27900,9,0,0,0,0,0,0,0,0
"Runnels",1994,7,75,34200,22.6,0,0,0,0,0,0,0,0
"Runnels",1995,2,-71.4,7200,-78.9,0,0,0,0,0,0,0,0
"Runnels",1996,3,50,32800,355.6,0,0,0,0,0,0,0,0
"Runnels",1997,2,-33.3,35200,7.3,0,0,0,0,0,0,0,0
"Runnels",1998,10,400,41300,17.3,0,0,0,0,0,0,0,0
"Runnels",1999,4,-60,77800,88.4,0,0,0,0,0,0,0,0
"Runnels",2000,1,-75,36000,-53.7,0,0,0,0,0,0,0,0
"Runnels",2001,4,300,119300,231.4,0,0,0,0,0,0,0,0
"Runnels",2002,1,-75,125000,4.8,0,0,0,0,0,0,0,0
"Runnels",2003,0,-100,0,-100,0,0,0,0,0,0,0,0
"Runnels",2004,0,0,0,0,0,0,0,0,0,0,0,0
"Runnels",2005,1,0,120000,0,0,0,0,0,0,0,0,0
"Runnels",2006,2,100,125000,4.2,0,0,0,0,0,0,0,0
"Runnels",2007,0,-100,0,-100,0,0,0,0,0,0,0,0
"Runnels",2008,2,0,152500,0,0,0,0,0,0,0,0,0
"Runnels",2009,2,0,36000,-76.4,0,0,0,0,0,0,0,0
"Runnels",2010,1,-50,200000,455.6,0,0,0,0,0,0,0,0
"Runnels",2011,2,100,115000,-42.5,0,0,0,0,0,0,0,0
"Runnels",2012,0,-100,0,-100,0,0,0,0,0,0,0,0
"Runnels",2013,1,0,130000,0,0,0,0,0,0,0,0,0
"Runnels",2014,4,300,225000,73.1,0,0,0,0,0,0,0,0
"Runnels",2015,2,-50,225000,0,0,0,0,0,0,0,0,0
"Runnels",2016,2,0,192600,-14.4,0,0,0,0,0,0,0,0
"Runnels",2017,4,100,160500,-16.7,0,0,0,0,0,0,0,0
"Rusk",1980,46,null,34700,null,24,null,15500,null,0,null,0,null
"Rusk",1981,41,-10.9,43600,25.6,28,16.7,17800,14.8,0,0,0,0
"Rusk",1982,53,29.3,62600,43.6,56,100,22800,28.1,0,0,0,0
"Rusk",1983,66,24.5,56200,-10.2,4,-92.9,33800,48.2,56,0,17900,0
"Rusk",1984,54,-18.2,55300,-1.6,0,-100,0,-100,0,-100,0,-100
"Rusk",1985,36,-33.3,55800,0.9,0,0,0,0,0,0,0,0
"Rusk",1986,34,-5.6,57900,3.8,0,0,0,0,0,0,0,0
"Rusk",1987,32,-5.9,65900,13.8,0,0,0,0,32,0,20200,0
"Rusk",1988,26,-18.8,79200,20.2,0,0,0,0,0,-100,0,-100
"Rusk",1989,14,-46.2,62500,-21.1,0,0,0,0,0,0,0,0
"Rusk",1990,14,0,62600,0.2,0,0,0,0,0,0,0,0
"Rusk",1991,12,-14.3,52700,-15.8,0,0,0,0,0,0,0,0
"Rusk",1992,20,66.7,80500,52.8,0,0,0,0,0,0,0,0
"Rusk",1993,27,35,70300,-12.7,0,0,0,0,0,0,0,0
"Rusk",1994,13,-51.9,104500,48.6,0,0,0,0,0,0,0,0
"Rusk",1995,12,-7.7,91500,-12.4,0,0,0,0,0,0,0,0
"Rusk",1996,13,8.3,88500,-3.3,0,0,0,0,90,0,46700,0
"Rusk",1997,12,-7.7,91900,3.8,0,0,0,0,0,-100,0,-100
"Rusk",1998,13,8.3,85300,-7.2,0,0,0,0,0,0,0,0
"Rusk",1999,18,38.5,94700,11,0,0,0,0,0,0,0,0
"Rusk",2000,13,-27.8,107700,13.7,0,0,0,0,0,0,0,0
"Rusk",2001,19,46.2,156900,45.7,0,0,0,0,0,0,0,0
"Rusk",2002,17,-10.5,107300,-31.6,2,0,42500,0,0,0,0,0
"Rusk",2003,16,-5.9,92100,-14.2,0,-100,0,-100,0,0,0,0
"Rusk",2004,13,-18.8,122900,33.4,76,0,62400,0,0,0,0,0
"Rusk",2005,22,69.2,161400,31.3,0,-100,0,-100,0,0,0,0
"Rusk",2006,8,-63.6,169700,5.1,0,0,0,0,0,0,0,0
"Rusk",2007,14,75,248400,46.4,0,0,0,0,0,0,0,0
"Rusk",2008,7,-50,262500,5.7,8,0,62500,0,0,0,0,0
"Rusk",2009,6,-14.3,123000,-53.1,2,-75,25000,-60,0,0,0,0
"Rusk",2010,0,-100,0,-100,0,-100,0,-100,0,0,0,0
"Rusk",2011,7,0,166300,0,0,0,0,0,0,0,0,0
"Rusk",2012,4,-42.9,172000,3.4,0,0,0,0,0,0,0,0
"Rusk",2013,0,-100,0,-100,0,0,0,0,0,0,0,0
"Rusk",2014,3,0,92500,0,0,0,0,0,0,0,0,0
"Rusk",2015,13,333.3,116600,26.1,0,0,0,0,0,0,0,0
"Rusk",2016,2,-84.6,290300,149,0,0,0,0,0,0,0,0
"Rusk",2017,2,0,290300,0,0,0,0,0,0,0,0,0
"Sabine",1980,0,null,0,null,0,null,0,null,0,null,0,null
"Sabine",1981,1,0,35000,0,0,0,0,0,0,0,0,0
"Sabine",1982,3,200,43300,23.7,0,0,0,0,0,0,0,0
"Sabine",1983,1,-66.7,40000,-7.6,0,0,0,0,0,0,0,0
"Sabine",1984,1,0,53400,33.5,0,0,0,0,0,0,0,0
"Sabine",1985,2,100,57500,7.7,0,0,0,0,0,0,0,0
"Sabine",1986,1,-50,53400,-7.1,0,0,0,0,0,0,0,0
"Sabine",1987,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",1988,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",1989,1,0,70000,0,0,0,0,0,0,0,0,0
"Sabine",1990,1,0,10000,-85.7,0,0,0,0,0,0,0,0
"Sabine",1991,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",1992,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",1993,1,0,57300,0,0,0,0,0,0,0,0,0
"Sabine",1994,3,200,65600,14.5,0,0,0,0,0,0,0,0
"Sabine",1995,5,66.7,54000,-17.7,0,0,0,0,0,0,0,0
"Sabine",1996,4,-20,89600,65.9,0,0,0,0,0,0,0,0
"Sabine",1997,2,-50,25000,-72.1,0,0,0,0,0,0,0,0
"Sabine",1998,1,-50,56000,124,0,0,0,0,0,0,0,0
"Sabine",1999,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",2000,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2001,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2002,1,0,70000,0,0,0,0,0,0,0,0,0
"Sabine",2003,1,0,70000,0,0,0,0,0,0,0,0,0
"Sabine",2004,1,0,160000,128.6,0,0,0,0,0,0,0,0
"Sabine",2005,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",2006,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2007,1,0,170500,0,0,0,0,0,0,0,0,0
"Sabine",2008,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",2009,2,0,148500,0,0,0,0,0,6,0,18300,0
"Sabine",2010,5,150,62000,-58.2,0,0,0,0,0,-100,0,-100
"Sabine",2011,0,-100,0,-100,0,0,0,0,0,0,0,0
"Sabine",2012,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2013,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2014,0,0,0,0,0,0,0,0,0,0,0,0
"Sabine",2015,3,0,135000,0,0,0,0,0,0,0,0,0
"Sabine",2016,3,0,139200,3.1,0,0,0,0,0,0,0,0
"Sabine",2017,2,-33.3,187500,34.7,0,0,0,0,0,0,0,0
"San Augustine",1980,5,null,30300,null,0,null,0,null,0,null,0,null
"San Augustine",1981,1,-80,28500,-5.9,0,0,0,0,0,0,0,0
"San Augustine",1982,2,100,28500,0,0,0,0,0,0,0,0,0
"San Augustine",1983,2,0,34600,21.4,0,0,0,0,0,0,0,0
"San Augustine",1984,2,0,35000,1.2,0,0,0,0,0,0,0,0
"San Augustine",1985,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Augustine",1986,7,0,48200,0,0,0,0,0,0,0,0,0
"San Augustine",1987,2,-71.4,49800,3.3,0,0,0,0,0,0,0,0
"San Augustine",1988,1,-50,35000,-29.7,0,0,0,0,0,0,0,0
"San Augustine",1989,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Augustine",1990,1,0,25000,0,0,0,0,0,0,0,0,0
"San Augustine",1991,1,0,19000,-24,0,0,0,0,0,0,0,0
"San Augustine",1992,2,100,67500,255.3,0,0,0,0,0,0,0,0
"San Augustine",1993,5,150,38500,-43,2,0,21500,0,0,0,0,0
"San Augustine",1994,6,20,38500,0,0,-100,0,-100,0,0,0,0
"San Augustine",1995,4,-33.3,44500,15.6,0,0,0,0,0,0,0,0
"San Augustine",1996,4,0,44500,0,0,0,0,0,0,0,0,0
"San Augustine",1997,1,-75,95000,113.5,0,0,0,0,0,0,0,0
"San Augustine",1998,2,100,82700,-12.9,0,0,0,0,0,0,0,0
"San Augustine",1999,2,0,82700,0,0,0,0,0,0,0,0,0
"San Augustine",2000,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Augustine",2001,1,0,52400,0,0,0,0,0,0,0,0,0
"San Augustine",2002,2,100,52400,0,0,0,0,0,0,0,0,0
"San Augustine",2003,2,0,52400,0,0,0,0,0,0,0,0,0
"San Augustine",2004,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Augustine",2005,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2006,1,0,81000,0,0,0,0,0,0,0,0,0
"San Augustine",2007,1,0,81000,0,0,0,0,0,0,0,0,0
"San Augustine",2008,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Augustine",2009,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2010,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2011,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2012,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2013,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2014,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2015,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2016,0,0,0,0,0,0,0,0,0,0,0,0
"San Augustine",2017,0,0,0,0,0,0,0,0,0,0,0,0
"San Jacinto",1991,0,null,0,null,0,null,0,null,0,null,0,null
"San Jacinto",1992,0,null,0,null,0,null,0,null,0,null,0,null
"San Jacinto",1993,6,null,72500,null,0,null,0,null,0,null,0,null
"San Jacinto",1994,4,null,75900,null,0,null,0,null,0,null,0,null
"San Jacinto",1995,6,null,80700,null,0,null,0,null,0,null,0,null
"San Jacinto",1996,4,null,42500,null,0,null,0,null,0,null,0,null
"San Jacinto",1997,5,null,59600,null,0,null,0,null,0,null,0,null
"San Jacinto",1998,1,null,15000,null,0,null,0,null,0,null,0,null
"San Jacinto",1999,1,null,75000,null,0,null,0,null,0,null,0,null
"San Jacinto",2000,11,null,85000,null,0,null,0,null,0,null,0,null
"San Jacinto",2001,6,null,50000,null,0,null,0,null,0,null,0,null
"San Jacinto",2002,0,null,0,null,0,null,0,null,0,null,0,null
"San Jacinto",2003,13,null,39400,null,0,null,0,null,0,null,0,null
"San Jacinto",2004,11,-15.4,81400,106.6,0,0,0,0,0,0,0,0
"San Jacinto",2005,3,-72.7,101700,24.9,0,0,0,0,0,0,0,0
"San Jacinto",2006,3,0,46700,-54.1,0,0,0,0,0,0,0,0
"San Jacinto",2007,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Jacinto",2008,4,0,82000,0,0,0,0,0,0,0,0,0
"San Jacinto",2009,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Jacinto",2010,2,0,35000,0,0,0,0,0,0,0,0,0
"San Jacinto",2011,2,0,62500,78.6,0,0,0,0,0,0,0,0
"San Jacinto",2012,7,250,103100,65,0,0,0,0,0,0,0,0
"San Jacinto",2013,5,-28.6,85700,-16.9,0,0,0,0,0,0,0,0
"San Jacinto",2014,2,-60,92900,8.4,0,0,0,0,0,0,0,0
"San Jacinto",2015,177,8750,194500,109.4,0,0,0,0,0,0,0,0
"San Jacinto",2016,265,49.7,201600,3.7,0,0,0,0,0,0,0,0
"San Jacinto",2017,368,38.9,218200,8.2,0,0,0,0,0,0,0,0
"San Patricio",1980,275,null,42500,null,50,null,19600,null,72,null,12400,null
"San Patricio",1981,209,-24,43000,1.2,30,-40,29400,50,40,-44.4,21300,71.8
"San Patricio",1982,216,3.3,46600,8.4,29,-3.3,17500,-40.5,14,-65,3600,-83.1
"San Patricio",1983,265,22.7,57800,24,22,-24.1,16700,-4.6,69,392.9,40900,1036.1
"San Patricio",1984,227,-14.3,65700,13.7,32,45.5,18000,7.8,16,-76.8,25100,-38.6
"San Patricio",1985,88,-61.2,57900,-11.9,0,-100,0,-100,64,300,31200,24.3
"San Patricio",1986,153,73.9,55900,-3.5,0,0,0,0,35,-45.3,28600,-8.3
"San Patricio",1987,118,-22.9,68200,22,0,0,0,0,0,-100,0,-100
"San Patricio",1988,95,-19.5,71700,5.1,0,0,0,0,0,0,0,0
"San Patricio",1989,69,-27.4,68000,-5.2,0,0,0,0,0,0,0,0
"San Patricio",1990,66,-4.3,64800,-4.7,0,0,0,0,0,0,0,0
"San Patricio",1991,52,-21.2,72500,11.9,12,0,16000,0,21,0,16000,0
"San Patricio",1992,83,59.6,68300,-5.8,0,-100,0,-100,0,-100,0,-100
"San Patricio",1993,115,38.6,70700,3.5,9,0,41600,0,100,0,30000,0
"San Patricio",1994,149,29.6,75600,6.9,3,-66.7,58700,41.1,24,-76,45300,51
"San Patricio",1995,214,43.6,74500,-1.5,4,33.3,36000,-38.7,0,-100,0,-100
"San Patricio",1996,312,45.8,77200,3.6,4,0,51600,43.3,428,0,48700,0
"San Patricio",1997,212,-32.1,103700,34.3,0,-100,0,-100,0,-100,0,-100
"San Patricio",1998,295,39.2,69200,-33.3,4,0,63500,0,110,0,34500,0
"San Patricio",1999,248,-15.9,92500,33.7,0,-100,0,-100,0,-100,0,-100
"San Patricio",2000,233,-6,92500,0,36,0,22600,0,226,0,31100,0
"San Patricio",2001,203,-12.9,104500,13,2,-94.4,61700,173,0,-100,0,-100
"San Patricio",2002,254,25.1,87000,-16.7,306,15200,79900,29.5,0,0,0,0
"San Patricio",2003,297,16.9,96700,11.1,0,-100,0,-100,76,0,41400,0
"San Patricio",2004,301,1.3,90800,-6.1,2,0,57500,0,176,131.6,40800,-1.4
"San Patricio",2005,332,10.3,104000,14.5,6,200,62500,8.7,0,-100,0,-100
"San Patricio",2006,357,7.5,112100,7.8,0,-100,0,-100,0,0,0,0
"San Patricio",2007,267,-25.2,122100,8.9,3,0,28300,0,0,0,0,0
"San Patricio",2008,181,-32.2,157700,29.2,6,100,58300,106,0,0,0,0
"San Patricio",2009,159,-12.2,124400,-21.1,4,-33.3,58300,0,0,0,0,0
"San Patricio",2010,126,-20.8,124400,0,0,-100,0,-100,0,0,0,0
"San Patricio",2011,113,-10.3,163000,31,0,0,0,0,0,0,0,0
"San Patricio",2012,170,50.4,161200,-1.1,0,0,0,0,0,0,0,0
"San Patricio",2013,215,26.5,161500,0.2,0,0,0,0,0,0,0,0
"San Patricio",2014,236,9.8,183700,13.7,7,0,58900,0,0,0,0,0
"San Patricio",2015,225,-4.7,197400,7.5,148,2014.3,105400,78.9,384,0,77200,0
"San Patricio",2016,232,3.1,189800,-3.9,0,-100,0,-100,252,-34.4,106700,38.2
"San Patricio",2017,205,-11.6,203400,7.2,4,0,44500,0,0,-100,0,-100
"San Saba",1980,8,null,30800,null,0,null,0,null,0,null,0,null
"San Saba",1981,7,-12.5,46900,52.3,0,0,0,0,0,0,0,0
"San Saba",1982,8,14.3,30100,-35.8,0,0,0,0,0,0,0,0
"San Saba",1983,5,-37.5,45000,49.5,0,0,0,0,0,0,0,0
"San Saba",1984,10,100,34400,-23.6,2,0,24000,0,0,0,0,0
"San Saba",1985,5,-50,30200,-12.2,0,-100,0,-100,24,0,26000,0
"San Saba",1986,10,100,40800,35.1,0,0,0,0,0,-100,0,-100
"San Saba",1987,2,-80,46000,12.7,0,0,0,0,0,0,0,0
"San Saba",1988,2,0,30000,-34.8,0,0,0,0,0,0,0,0
"San Saba",1989,2,0,21500,-28.3,0,0,0,0,0,0,0,0
"San Saba",1990,4,100,55600,158.6,0,0,0,0,0,0,0,0
"San Saba",1991,1,-75,22900,-58.8,0,0,0,0,0,0,0,0
"San Saba",1992,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Saba",1993,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",1994,2,0,109000,0,0,0,0,0,0,0,0,0
"San Saba",1995,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Saba",1996,3,0,104300,0,0,0,0,0,0,0,0,0
"San Saba",1997,4,33.3,38800,-62.8,60,0,42700,0,0,0,0,0
"San Saba",1998,9,125,61600,58.8,0,-100,0,-100,0,0,0,0
"San Saba",1999,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Saba",2000,23,0,66400,0,0,0,0,0,0,0,0,0
"San Saba",2001,19,-17.4,17900,-73,0,0,0,0,0,0,0,0
"San Saba",2002,3,-84.2,48800,172.6,0,0,0,0,0,0,0,0
"San Saba",2003,1,-66.7,41000,-16,0,0,0,0,0,0,0,0
"San Saba",2004,5,400,45700,11.5,0,0,0,0,0,0,0,0
"San Saba",2005,1,-80,46100,0.9,0,0,0,0,0,0,0,0
"San Saba",2006,3,200,35000,-24.1,0,0,0,0,0,0,0,0
"San Saba",2007,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Saba",2008,5,0,60000,0,0,0,0,0,0,0,0,0
"San Saba",2009,0,-100,0,-100,0,0,0,0,0,0,0,0
"San Saba",2010,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",2011,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",2012,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",2013,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",2014,0,0,0,0,0,0,0,0,0,0,0,0
"San Saba",2015,2,0,127500,0,0,0,0,0,0,0,0,0
"San Saba",2016,7,250,106100,-16.8,0,0,0,0,0,0,0,0
"San Saba",2017,0,-100,0,-100,2,0,40000,0,0,0,0,0
"Schleicher",1980,5,null,50900,null,0,null,0,null,0,null,0,null
"Schleicher",1981,4,-20,44200,-13.2,0,0,0,0,0,0,0,0
"Schleicher",1982,7,75,50700,14.7,6,0,20000,0,0,0,0,0
